id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Woche,Monat,Wochentag,Feiertag,Jahreszeit
1708263,2017-08-26,3,252.88884904238,4.0,19.525,7.0,0,0,34,8,6,0,3
1708273,2017-08-27,3,213.994278660086,4.0,19.6625,13.0,21,0,34,8,7,0,3
1708283,2017-08-28,3,178.416399044592,4.0,20.5375,5.0,21,0,35,8,1,0,3
1708293,2017-08-29,3,178.168559343469,0.0,24.6,9.0,21,0,35,8,2,0,3
1708303,2017-08-30,3,146.947497344114,6.0,20.0,11.0,61,0,35,8,3,0,3
1708313,2017-08-31,3,157.231550891196,7.0,14.8875,11.0,61,0,35,8,4,0,3
1709013,2017-09-01,3,123.595577334164,4.0,17.3,7.0,61,0,35,9,5,0,3
1709023,2017-09-02,3,195.478091509675,4.0,16.525,8.0,21,0,35,9,6,0,3
1709033,2017-09-03,3,230.466574878987,3.0,17.4,7.0,0,0,35,9,7,0,3
1709043,2017-09-04,3,125.119773338597,0.0,18.2875,10.0,0,0,36,9,1,0,3
1709053,2017-09-05,3,153.695623537961,3.0,20.95,6.0,61,0,36,9,2,0,3
1709063,2017-09-06,3,123.268914496336,7.0,18.2,17.0,63,0,36,9,3,0,3
1709073,2017-09-07,3,154.449485786392,5.0,17.2875,16.0,21,0,36,9,4,0,3
1709083,2017-09-08,3,125.296889622858,7.0,14.9375,10.0,61,0,36,9,5,0,3
1709093,2017-09-09,3,142.231964848552,7.0,15.025,9.0,61,0,36,9,6,0,3
1709103,2017-09-10,3,205.693152515455,2.0,17.65,11.0,0,0,36,9,7,0,3
1709113,2017-09-11,3,104.204339622872,3.0,17.8625,11.0,21,0,37,9,1,0,3
1709123,2017-09-12,3,117.496320653782,5.0,16.1,12.0,21,0,37,9,2,0,3
1709133,2017-09-13,3,114.818715199552,7.0,13.3375,20.0,63,0,37,9,3,0,3
1709143,2017-09-14,3,120.781746843667,7.0,13.2375,13.0,61,0,37,9,4,0,3
1709153,2017-09-15,3,129.764290585566,6.0,14.425,11.0,21,0,37,9,5,0,3
1709163,2017-09-16,3,193.022942501051,8.0,11.9125,6.0,61,0,37,9,6,0,3
1709173,2017-09-17,3,195.774732859287,7.0,15.25,7.0,61,0,37,9,7,0,3
1709183,2017-09-18,3,131.530895423782,2.0,15.075,4.0,0,0,38,9,1,0,3
1709193,2017-09-19,3,144.234841083315,5.0,14.3875,8.0,65,0,38,9,2,0,3
1709203,2017-09-20,3,115.927685099343,7.0,14.225,10.0,61,0,38,9,3,0,3
1709213,2017-09-21,3,108.826272548998,4.0,16.9625,7.0,10,0,38,9,4,0,3
1709223,2017-09-22,3,144.065633119975,1.0,15.5875,8.0,0,0,38,9,5,0,4
1709233,2017-09-23,3,195.24208410893,0.0,15.85,9.0,0,0,38,9,6,0,4
1709243,2017-09-24,3,168.835249992403,7.0,15.8125,9.0,53,0,38,9,7,0,4
1709253,2017-09-25,3,158.524062603881,6.0,16.225,15.0,21,0,39,9,1,0,4
1709263,2017-09-26,3,114.213523180779,7.0,15.725,12.0,10,0,39,9,2,0,4
1709273,2017-09-27,3,118.849058358723,7.0,16.575,10.0,61,0,39,9,3,0,4
1709283,2017-09-28,3,119.879433080393,7.0,15.1125,7.0,21,0,39,9,4,0,4
1709293,2017-09-29,3,113.025254908963,2.0,19.1,6.0,10,0,39,9,5,0,4
1709303,2017-09-30,3,199.168307941388,7.0,15.1125,6.0,61,0,39,9,6,0,4
1710013,2017-10-01,3,192.233926785817,2.0,16.2875,6.0,61,0,39,10,7,0,4
1710023,2017-10-02,3,143.835940803814,6.0,15.15,13.0,61,0,40,10,1,0,4
1710033,2017-10-03,3,217.380094748713,5.0,14.2625,14.0,61,0,40,10,2,0,4
1710043,2017-10-04,3,134.834527047858,3.0,14.1375,13.0,0,0,40,10,3,0,4
1710053,2017-10-05,3,116.285411682653,2.0,14.0125,13.0,0,0,40,10,4,0,4
1710063,2017-10-06,3,182.509589084762,1.0,13.8875,13.0,3,0,40,10,5,0,4
1710073,2017-10-07,3,158.797795995899,7.0,10.65,10.0,61,0,40,10,6,0,4
1710083,2017-10-08,3,197.551472109883,0.0,12.025,12.0,5,0,40,10,7,0,4
1710093,2017-10-09,3,154.444133074439,5.0,12.475,8.0,20,0,41,10,1,0,4
1710103,2017-10-10,3,136.717885778752,7.0,14.05,9.0,63,0,41,10,2,0,4
1710113,2017-10-11,3,143.576179857152,7.0,14.6375,12.0,63,0,41,10,3,0,4
1710123,2017-10-12,3,129.59251192239,6.0,13.1875,24.0,21,0,41,10,4,0,4
1710133,2017-10-13,3,132.704804056338,6.0,14.1625,8.0,10,0,41,10,5,0,4
1710143,2017-10-14,3,182.698409922186,8.0,15.7625,12.0,61,0,41,10,6,0,4
1710153,2017-10-15,3,200.173958033241,2.0,17.8125,5.0,28,0,41,10,7,0,4
1710163,2017-10-16,3,145.289158357804,5.0,17.9375,7.0,10,0,42,10,1,0,4
1710173,2017-10-17,3,130.299861591434,7.0,14.725,13.0,61,0,42,10,2,0,4
1710183,2017-10-18,3,74.7107878746184,4.0,14.8125,6.0,0,0,42,10,3,0,4
1710193,2017-10-19,3,111.931942698069,6.0,14.85,9.0,10,0,42,10,4,0,4
1710203,2017-10-20,3,109.021173861092,7.0,14.175,6.0,61,0,42,10,5,0,4
1710213,2017-10-21,3,179.980745710425,7.0,13.0375,6.0,61,0,42,10,6,0,4
1710223,2017-10-22,3,159.184270234296,7.0,11.025,7.0,61,0,42,10,7,0,4
1710243,2017-10-24,3,168.714295010565,7.0,11.925,8.0,61,0,43,10,2,0,4
1710253,2017-10-25,3,99.2054913352785,7.0,14.225,16.0,61,0,43,10,3,0,4
1710263,2017-10-26,3,127.4897858151,5.0,13.475,12.0,61,0,43,10,4,0,4
1710273,2017-10-27,3,158.940547107601,4.0,11.95,13.0,61,0,43,10,5,0,4
1710283,2017-10-28,3,168.991639733113,7.0,11.2125,17.0,61,0,43,10,6,0,4
1710293,2017-10-29,3,181.682933849936,2.0,9.9,20.0,21,0,43,10,7,0,4
1710303,2017-10-30,3,167.722925454718,,,,61,0,44,10,1,0,4
1711013,2017-11-01,3,150.785546328459,,,,61,0,44,11,3,0,4
1711023,2017-11-02,3,116.996797595654,3.0,11.6875,13.0,61,0,44,11,4,0,4
1711033,2017-11-03,3,139.056024233269,,,,61,0,44,11,5,0,4
1711043,2017-11-04,3,133.306013237031,4.0,10.2625,5.0,61,0,44,11,6,0,4
1711053,2017-11-05,3,186.212899596096,4.0,9.8,8.0,61,0,44,11,7,0,4
1711063,2017-11-06,3,82.2028274771961,,,,61,0,45,11,1,0,4
1711073,2017-11-07,3,81.7604387640664,5.0,6.7875,5.0,61,0,45,11,2,0,4
1711083,2017-11-08,3,80.2883384254973,5.0,8.625,9.0,61,0,45,11,3,0,4
1612114,2016-12-11,4,122.393092255363,7.0,7.1875,7.0,61,0,49,12,7,0,4
1612124,2016-12-12,4,64.6764106485914,7.0,4.875,4.0,61,0,50,12,1,0,4
1612134,2016-12-13,4,85.6826779457696,7.0,6.285714,5.0,10,0,50,12,2,0,4
1612144,2016-12-14,4,37.7356552333979,7.0,4.625,6.0,45,0,50,12,3,0,4
1612154,2016-12-15,4,53.5004254895103,7.0,0.0,8.0,49,0,50,12,4,0,4
1612164,2016-12-16,4,38.9528425623819,8.0,-1.0,5.0,10,0,50,12,5,0,4
1612184,2016-12-18,4,140.136610342031,7.0,7.0,8.0,0,0,50,12,7,0,4
1612194,2016-12-19,4,94.5628514641113,8.0,5.75,4.0,0,0,51,12,1,0,4
1612204,2016-12-20,4,61.1485904856224,8.0,1.5,7.0,10,0,51,12,2,0,4
1612214,2016-12-21,4,63.6403905738695,6.0,3.625,10.0,10,0,51,12,3,0,4
1612224,2016-12-22,4,56.7151675847979,7.0,5.25,8.0,61,0,51,12,4,0,1
1612234,2016-12-23,4,84.3598588704714,7.0,6.375,9.0,10,0,51,12,5,0,1
1612244,2016-12-24,4,95.06649534546,6.0,6.125,14.0,95,0,51,12,6,0,1
1612274,2016-12-27,4,47.0674315395429,6.0,8.25,21.0,61,0,52,12,2,0,1
1612284,2016-12-28,4,61.4077235816262,4.0,7.125,12.0,0,0,52,12,3,0,1
1612294,2016-12-29,4,42.6612128486371,3.0,3.75,11.0,10,0,52,12,4,0,1
1612304,2016-12-30,4,49.5316296726807,4.0,1.75,10.0,10,0,52,12,5,0,1
1612314,2016-12-31,4,50.7706476580069,7.0,4.875,13.0,28,0,52,12,6,0,1
1701024,2017-01-02,4,76.172894548647,3.0,1.625,8.0,0,0,1,1,1,0,1
1701034,2017-01-03,4,59.602476507477,7.0,6.0,16.0,61,0,1,1,2,0,1
1701044,2017-01-04,4,92.77818043027,4.0,4.0,19.0,20,0,1,1,3,0,1
1701054,2017-01-05,4,85.8475651563441,4.0,-2.875,15.0,0,0,1,1,4,0,1
1701064,2017-01-06,4,72.5514428845978,1.0,-4.25,6.0,61,0,1,1,5,0,1
1701074,2017-01-07,4,73.3540061918454,8.0,-0.5,11.0,71,0,1,1,6,0,1
1701084,2017-01-08,4,204.632350244358,8.0,2.25,4.0,10,0,1,1,7,0,1
1701094,2017-01-09,4,57.1273534719678,8.0,2.5,6.0,20,0,2,1,1,0,1
1701104,2017-01-10,4,97.3146919058678,7.0,2.625,9.0,10,0,2,1,2,0,1
1701114,2017-01-11,4,48.3637668861658,7.0,4.625,15.0,61,0,2,1,3,0,1
1701124,2017-01-12,4,61.4829250849197,4.0,4.5,16.0,61,0,2,1,4,0,1
1701134,2017-01-13,4,44.2604372068594,3.0,3.125,7.0,61,0,2,1,5,0,1
1701144,2017-01-14,4,114.52388735264,2.0,1.75,10.0,61,0,2,1,6,0,1
1701154,2017-01-15,4,230.136726609361,5.0,1.375,10.0,71,0,2,1,7,0,1
1701164,2017-01-16,4,72.5723272399196,0.0,0.25,9.0,0,0,3,1,1,0,1
1701174,2017-01-17,4,37.2233303255336,7.0,0.5,4.0,10,0,3,1,2,0,1
1701184,2017-01-18,4,88.740900134927,7.0,0.125,8.0,20,0,3,1,3,0,1
1701194,2017-01-19,4,63.8146856927061,8.0,1.5,8.0,61,0,3,1,4,0,1
1701204,2017-01-20,4,83.6270664379288,8.0,3.625,5.0,21,0,3,1,5,0,1
1701214,2017-01-21,4,92.928810396671,7.0,5.75,5.0,10,0,3,1,6,0,1
1701224,2017-01-22,4,121.141203339317,8.0,1.375,5.0,10,0,3,1,7,0,1
1701234,2017-01-23,4,56.8576684618938,7.0,1.125,8.0,10,0,4,1,1,0,1
1701244,2017-01-24,4,88.8836214390903,7.0,1.875,8.0,45,0,4,1,2,0,1
1701254,2017-01-25,4,67.8561608632943,7.0,-1.25,6.0,49,0,4,1,3,0,1
1701264,2017-01-26,4,83.4163243140965,6.0,1.0,7.0,10,0,4,1,4,0,1
1701274,2017-01-27,4,134.892150309327,0.0,2.142857,7.0,5,0,4,1,5,0,1
1701284,2017-01-28,4,150.612189036317,1.0,2.875,5.0,5,0,4,1,6,0,1
1701294,2017-01-29,4,182.721053036135,7.0,4.75,8.0,61,0,4,1,7,0,1
1701304,2017-01-30,4,58.6463743359007,7.0,2.625,13.0,61,0,5,1,1,0,1
1701314,2017-01-31,4,91.3282754946385,7.0,3.125,15.0,10,0,5,1,2,0,1
1702014,2017-02-01,4,71.90630540414,7.0,1.125,8.0,20,0,5,2,3,0,1
1702024,2017-02-02,4,71.8568347813858,7.0,1.75,6.0,61,0,5,2,4,0,1
1702034,2017-02-03,4,77.2719087098648,7.0,1.625,6.0,45,0,5,2,5,0,1
1702044,2017-02-04,4,156.145828217114,7.0,5.75,6.0,61,0,5,2,6,0,1
1702054,2017-02-05,4,148.611259758825,8.0,2.0,10.0,61,0,5,2,7,0,1
1702064,2017-02-06,4,78.7402186288165,7.0,2.5,12.0,61,0,6,2,1,0,1
1702074,2017-02-07,4,64.4310797984471,7.0,0.0,12.0,77,0,6,2,2,0,1
1702084,2017-02-08,4,62.108564002711,8.0,-2.0,8.0,77,0,6,2,3,0,1
1702094,2017-02-09,4,50.2485860858745,8.0,-2.125,11.0,22,0,6,2,4,0,1
1702104,2017-02-10,4,68.707358861519,7.0,-1.75,16.0,10,0,6,2,5,0,1
1702114,2017-02-11,4,108.587748137268,7.0,0.0,17.0,0,0,6,2,6,0,1
1702124,2017-02-12,4,164.72696827433,8.0,0.375,17.0,10,0,6,2,7,0,1
1702134,2017-02-13,4,66.9857019587524,0.0,-0.25,10.0,10,0,7,2,1,0,1
1702144,2017-02-14,4,116.314901445917,2.0,-0.75,8.0,49,0,7,2,2,0,1
1702154,2017-02-15,4,85.8636816313846,0.0,5.875,4.0,5,0,7,2,3,0,1
1702164,2017-02-16,4,76.3790125687554,7.0,6.25,10.0,61,0,7,2,4,0,1
1702174,2017-02-17,4,84.904925270326,7.0,6.0,9.0,61,0,7,2,5,0,1
1702184,2017-02-18,4,130.746487752412,7.0,4.625,12.0,20,0,7,2,6,0,1
1702194,2017-02-19,4,161.686427026824,7.0,5.625,8.0,61,0,7,2,7,0,1
1702204,2017-02-20,4,82.0547293877186,7.0,8.0,16.0,61,0,8,2,1,0,1
1702214,2017-02-21,4,72.2593350833824,6.0,7.625,18.0,61,0,8,2,2,0,1
1702224,2017-02-22,4,58.1723333446861,6.0,7.375,20.0,61,0,8,2,3,0,1
1702234,2017-02-23,4,68.0279423384753,7.0,4.375,22.0,63,0,8,2,4,0,1
1702244,2017-02-24,4,80.4488608498589,1.0,4.125,15.0,21,0,8,2,5,0,1
1702254,2017-02-25,4,109.366704462816,7.0,3.375,12.0,61,0,8,2,6,0,1
1702264,2017-02-26,4,219.070489867947,7.0,7.5,11.0,61,0,8,2,7,0,1
1702274,2017-02-27,4,79.9282396414421,8.0,10.75,11.0,61,0,9,2,1,0,1
1702284,2017-02-28,4,63.4128404969572,6.0,6.0,15.0,21,0,9,2,2,0,1
1703014,2017-03-01,4,63.9917334574785,6.0,5.0,14.0,63,0,9,3,3,0,1
1703024,2017-03-02,4,88.5170198704386,3.0,6.5,16.0,21,0,9,3,4,0,1
1703034,2017-03-03,4,117.704319583557,2.0,8.375,10.0,0,0,9,3,5,0,1
1703044,2017-03-04,4,106.359853382428,6.0,9.125,5.0,5,0,9,3,6,0,1
1703054,2017-03-05,4,140.485447246568,7.0,7.375,12.0,61,0,9,3,7,0,1
1703064,2017-03-06,4,81.6378419412611,8.0,3.75,17.0,0,0,10,3,1,0,1
1703074,2017-03-07,4,67.1621281398369,7.0,1.75,7.0,20,0,10,3,2,0,1
1703084,2017-03-08,4,66.6334195345118,6.0,5.75,9.0,61,0,10,3,3,0,1
1703094,2017-03-09,4,60.757612565121,7.0,7.375,8.0,21,0,10,3,4,0,1
1703104,2017-03-10,4,81.8267970341715,4.0,8.75,16.0,0,0,10,3,5,0,1
1703114,2017-03-11,4,133.379795484216,2.0,7.75,9.0,0,0,10,3,6,0,1
1703124,2017-03-12,4,185.780111123125,6.0,6.375,9.0,61,0,10,3,7,0,1
1703134,2017-03-13,4,36.8342602340521,7.0,6.625,7.0,5,0,11,3,1,0,1
1703144,2017-03-14,4,75.3949001762448,6.0,10.5,13.0,0,0,11,3,2,0,1
1703154,2017-03-15,4,84.2638211334626,0.0,9.25,16.0,5,0,11,3,3,0,1
1703164,2017-03-16,4,61.6572117456336,5.0,11.75,9.0,0,0,11,3,4,0,1
1703174,2017-03-17,4,90.533610402315,6.0,6.75,18.0,63,0,11,3,5,0,1
1703184,2017-03-18,4,113.966410569379,5.0,6.875,22.0,21,0,11,3,6,0,1
1703194,2017-03-19,4,115.495208167488,8.0,3.875,9.0,79,0,11,3,7,0,1
1703204,2017-03-20,4,51.316960690722,7.0,10.25,8.0,61,0,12,3,1,0,1
1703214,2017-03-21,4,100.759683299883,5.0,8.75,20.0,21,0,12,3,2,0,2
1703224,2017-03-22,4,81.269583581414,0.0,10.75,11.0,0,0,12,3,3,0,2
1703234,2017-03-23,4,70.849572294015,4.0,8.125,11.0,61,0,12,3,4,0,2
1703244,2017-03-24,4,58.5851663089429,0.0,10.5,7.0,0,0,12,3,5,0,2
1703254,2017-03-25,4,93.7758182509783,3.0,9.875,12.0,0,0,12,3,6,0,2
1703264,2017-03-26,4,136.703246958164,3.0,9.375,7.0,0,0,12,3,7,0,2
1703274,2017-03-27,4,67.4186879160606,0.0,12.5,11.0,10,0,13,3,1,0,2
1703284,2017-03-28,4,69.5508750394699,0.0,13.875,7.0,0,0,13,3,2,0,2
1703294,2017-03-29,4,80.1827950388481,8.0,10.0,13.0,21,0,13,3,3,0,2
1703304,2017-03-30,4,72.0581071717604,7.0,16.0,12.0,61,0,13,3,4,0,2
1703314,2017-03-31,4,82.5857123112681,0.0,19.75,7.0,61,0,13,3,5,0,2
1704014,2017-04-01,4,105.327884180599,2.0,15.75,7.0,0,0,13,4,6,0,2
1704024,2017-04-02,4,158.564600534337,2.0,13.375,13.0,0,0,13,4,7,0,2
1704034,2017-04-03,4,48.8649330595976,2.0,10.375,8.0,61,0,14,4,1,0,2
1704044,2017-04-04,4,103.705254020785,2.0,12.625,8.0,0,0,14,4,2,0,2
1704054,2017-04-05,4,64.3576534956172,5.0,9.875,18.0,21,0,14,4,3,0,2
1704064,2017-04-06,4,100.271587035808,6.0,10.0,17.0,0,0,14,4,4,0,2
1704074,2017-04-07,4,65.2294235118217,6.0,11.125,18.0,20,0,14,4,5,0,2
1704084,2017-04-08,4,61.6953008735896,7.0,10.875,12.0,61,0,14,4,6,0,2
1704094,2017-04-09,4,219.280741698519,0.0,16.0,9.0,5,0,14,4,7,0,2
1704104,2017-04-10,4,58.4301668528818,7.0,9.5,19.0,21,0,15,4,1,0,2
1704114,2017-04-11,4,52.4537471926837,5.0,8.75,18.0,21,0,15,4,2,0,2
1704124,2017-04-12,4,83.3483028955622,7.0,8.75,13.0,61,0,15,4,3,0,2
1704134,2017-04-13,4,67.6590164952461,7.0,9.0,18.0,61,0,15,4,4,0,2
1704154,2017-04-15,4,96.988462555113,6.0,8.125,23.0,63,0,15,4,6,0,2
1704164,2017-04-16,4,163.798968606753,7.0,6.875,7.0,61,0,15,4,7,0,2
1704174,2017-04-17,4,123.155523116043,6.0,6.25,10.0,61,0,16,4,1,0,2
1704184,2017-04-18,4,80.2153036784791,4.0,5.625,15.0,21,0,16,4,2,0,2
1704194,2017-04-19,4,75.1363705043662,0.0,6.375,10.0,0,0,16,4,3,0,2
1704204,2017-04-20,4,61.3656923024417,7.0,8.25,12.0,21,0,16,4,4,0,2
1704214,2017-04-21,4,79.5611036276012,7.0,11.875,19.0,61,0,16,4,5,0,2
1704224,2017-04-22,4,82.4365753574389,5.0,7.5,21.0,61,0,16,4,6,0,2
1704234,2017-04-23,4,108.160033400098,4.0,7.875,20.0,21,0,16,4,7,0,2
1704244,2017-04-24,4,48.2688725316541,7.0,8.875,17.0,63,0,17,4,1,0,2
1704254,2017-04-25,4,93.7444327678031,5.0,5.5,15.0,69,0,17,4,2,0,2
1704264,2017-04-26,4,62.8963375122886,6.0,7.625,7.0,61,0,17,4,3,0,2
1704274,2017-04-27,4,52.8328537833768,6.0,8.625,13.0,61,0,17,4,4,0,2
1704284,2017-04-28,4,93.814442811662,7.0,8.625,10.0,61,0,17,4,5,0,2
1704294,2017-04-29,4,78.0971347346375,4.0,7.125,9.0,61,0,17,4,6,0,2
1704304,2017-04-30,4,143.743529921784,1.0,11.875,12.0,0,0,17,4,7,0,2
1705024,2017-05-02,4,90.2913380889921,2.0,10.875,21.0,5,0,18,5,2,0,2
1705034,2017-05-03,4,73.1703266866572,3.0,11.25,20.0,5,0,18,5,3,0,2
1705044,2017-05-04,4,71.1406609605042,7.0,10.625,19.0,0,0,18,5,4,0,2
1705054,2017-05-05,4,54.8732542166246,7.0,8.25,15.0,61,0,18,5,5,0,2
1705064,2017-05-06,4,92.5323948760614,7.0,11.0,7.0,0,0,18,5,6,0,2
1705074,2017-05-07,4,126.947241444583,0.0,17.125,9.0,0,0,18,5,7,0,2
1705084,2017-05-08,4,102.773384581564,1.0,9.75,19.0,5,0,19,5,1,0,2
1705094,2017-05-09,4,69.5364551185151,4.0,10.0,12.0,21,0,19,5,2,0,2
1705104,2017-05-10,4,61.7792073905273,7.0,9.25,11.0,61,0,19,5,3,0,2
1705114,2017-05-11,4,72.8861793443066,0.0,13.375,14.0,21,0,19,5,4,0,2
1705124,2017-05-12,4,68.2309660323106,7.0,12.75,13.0,61,0,19,5,5,0,2
1705134,2017-05-13,4,58.305603187413,6.0,17.875,6.0,21,0,19,5,6,0,2
1705144,2017-05-14,4,165.787943714285,2.0,18.75,12.0,0,0,19,5,7,0,2
1705154,2017-05-15,4,46.9369598854349,3.0,17.375,9.0,0,0,20,5,1,0,2
1705164,2017-05-16,4,87.5012817316997,7.0,14.125,8.0,61,0,20,5,2,0,2
1705174,2017-05-17,4,52.2216515391077,6.0,23.125,7.0,21,0,20,5,3,0,2
1705184,2017-05-18,4,48.9746270370385,4.0,23.125,12.0,21,0,20,5,4,0,2
1705194,2017-05-19,4,83.3433113602956,6.0,17.375,7.0,21,0,20,5,5,0,2
1705204,2017-05-20,4,72.2408129711556,4.0,16.0,12.0,21,0,20,5,6,0,2
1705214,2017-05-21,4,81.2419387265385,1.0,18.625,12.0,21,0,20,5,7,0,2
1705224,2017-05-22,4,63.2162742609165,0.0,17.75,9.0,61,0,21,5,1,0,2
1705234,2017-05-23,4,70.5717735905547,4.0,22.125,15.0,95,0,21,5,2,0,2
1705244,2017-05-24,4,55.0551017140636,3.0,17.125,18.0,0,0,21,5,3,0,2
1705254,2017-05-25,4,178.507311972289,2.0,18.875,12.0,61,0,21,5,4,0,2
1705264,2017-05-26,4,96.5346384793528,0.0,20.75,6.0,0,0,21,5,5,0,2
1705274,2017-05-27,4,83.3171295360551,0.0,24.75,7.0,61,0,21,5,6,0,2
1705284,2017-05-28,4,79.3642256524708,1.0,22.375,14.0,61,0,21,5,7,0,2
1705294,2017-05-29,4,106.540596254849,5.0,18.75,7.0,0,0,22,5,1,0,2
1705304,2017-05-30,4,67.7307516958576,6.0,20.5,14.0,5,0,22,5,2,0,2
1705314,2017-05-31,4,83.0460110169265,5.0,15.5,18.0,5,0,22,5,3,0,2
1706014,2017-06-01,4,63.4915307338161,0.0,17.375,12.0,5,0,22,6,4,0,2
1706024,2017-06-02,4,62.6538987320347,0.0,20.25,9.0,5,0,22,6,5,0,2
1706034,2017-06-03,4,79.8748577098249,7.0,17.5,5.0,61,0,22,6,6,0,2
1706044,2017-06-04,4,133.455027306339,5.0,17.125,14.0,61,0,22,6,7,0,2
1706054,2017-06-05,4,172.589776003415,1.0,20.125,9.0,0,0,23,6,1,0,2
1706064,2017-06-06,4,102.198889451759,4.0,21.625,10.0,61,0,23,6,2,0,2
1706074,2017-06-07,4,83.9117859837582,7.0,12.25,14.0,63,0,23,6,3,0,2
1706084,2017-06-08,4,73.5704897538955,7.0,14.875,8.0,61,0,23,6,4,0,2
1706094,2017-06-09,4,67.4684022242791,6.0,20.25,14.0,95,0,23,6,5,0,2
1706104,2017-06-10,4,32.1168117155127,5.0,19.25,10.0,0,0,23,6,6,0,2
1706114,2017-06-11,4,46.2552218805324,2.0,25.0,11.0,61,0,23,6,7,0,2
1706124,2017-06-12,4,97.26620417744,7.0,16.25,16.0,61,0,24,6,1,0,2
1706134,2017-06-13,4,63.3994762725495,6.0,16.125,16.0,21,0,24,6,2,0,2
1706144,2017-06-14,4,69.9676858088209,7.0,19.125,9.0,21,0,24,6,3,0,2
1706154,2017-06-15,4,50.2552344362863,3.0,22.75,6.0,21,0,24,6,4,0,2
1706164,2017-06-16,4,31.6497269804199,5.0,17.375,20.0,21,0,24,6,5,0,2
1706174,2017-06-17,4,72.512643357311,0.0,20.125,15.0,0,1,24,6,6,0,2
1706184,2017-06-18,4,71.2599878811923,2.0,24.25,9.0,21,1,24,6,7,0,2
1706194,2017-06-19,4,66.5031569430632,1.0,25.375,7.0,0,1,25,6,1,0,2
1706204,2017-06-20,4,59.7710397044917,0.0,20.75,12.0,0,1,25,6,2,0,2
1706214,2017-06-21,4,74.2881182284261,3.0,18.75,10.0,61,1,25,6,3,0,2
1706224,2017-06-22,4,93.3756723023931,3.0,20.25,10.0,95,1,25,6,4,0,3
1706234,2017-06-23,4,79.9477044026905,7.0,17.25,14.0,61,1,25,6,5,0,3
1706244,2017-06-24,4,62.1562035019027,6.0,17.875,19.0,61,1,25,6,6,0,3
1706254,2017-06-25,4,94.280904248875,7.0,17.25,16.0,20,1,25,6,7,0,3
1706264,2017-06-26,4,33.6633467822054,3.0,17.375,16.0,21,0,26,6,1,0,3
1706274,2017-06-27,4,91.6504679892195,3.0,16.375,9.0,21,0,26,6,2,0,3
1706284,2017-06-28,4,97.0032376307129,6.0,19.75,18.0,21,0,26,6,3,0,3
1706294,2017-06-29,4,108.636058610424,7.0,17.875,8.0,61,0,26,6,4,0,3
1706304,2017-06-30,4,69.1769825237336,7.0,14.875,11.0,63,0,26,6,5,0,3
1707014,2017-07-01,4,91.7431250723518,7.0,17.625,10.0,21,0,26,7,6,0,3
1707024,2017-07-02,4,113.939643815891,7.0,17.125,18.0,21,0,26,7,7,0,3
1707034,2017-07-03,4,63.8439379450254,7.0,18.625,14.0,95,0,27,7,1,0,3
1707054,2017-07-05,4,65.1183318108935,2.0,19.0,9.0,5,0,27,7,3,0,3
1707064,2017-07-06,4,86.783817525492,0.0,18.375,8.0,5,0,27,7,4,0,3
1707074,2017-07-07,4,68.9772820349558,5.0,20.625,7.0,61,0,27,7,5,0,3
1707084,2017-07-08,4,95.7270922502977,4.0,20.625,16.0,21,0,27,7,6,0,3
1707094,2017-07-09,4,107.869190385805,1.0,19.125,9.0,5,0,27,7,7,0,3
1707104,2017-07-10,4,96.5349131699666,7.0,17.5,6.0,61,0,28,7,1,0,3
1707114,2017-07-11,4,66.1297555388744,6.0,19.875,11.0,95,0,28,7,2,0,3
1707124,2017-07-12,4,82.3784967231009,7.0,14.75,12.0,61,0,28,7,3,0,3
1707134,2017-07-13,4,95.1582387192905,6.0,16.875,15.0,61,0,28,7,4,0,3
1707144,2017-07-14,4,85.6926686077635,3.0,19.5,8.0,61,0,28,7,5,0,3
1707154,2017-07-15,4,71.1735594852225,7.0,18.75,10.0,21,0,28,7,6,0,3
1707164,2017-07-16,4,94.3001047890986,8.0,17.375,9.0,61,0,28,7,7,0,3
1707174,2017-07-17,4,72.6701335341285,6.0,18.5,12.0,0,0,29,7,1,0,3
1707184,2017-07-18,4,89.1266102583634,5.0,18.75,7.0,0,0,29,7,2,0,3
1707194,2017-07-19,4,77.1847470017168,1.0,22.5,13.0,0,0,29,7,3,0,3
1707204,2017-07-20,4,74.7950274442457,7.0,21.5,5.0,61,0,29,7,4,0,3
1707214,2017-07-21,4,55.5483271970157,2.0,20.5,10.0,0,0,29,7,5,0,3
1707224,2017-07-22,4,69.8668112848796,7.0,18.5,9.0,63,0,29,7,6,0,3
1707234,2017-07-23,4,86.316802196675,6.0,19.375,12.0,61,0,29,7,7,0,3
1707244,2017-07-24,4,90.7708220684182,7.0,18.75,10.0,21,0,30,7,1,0,3
1707254,2017-07-25,4,81.2695426792517,7.0,16.25,16.0,63,0,30,7,2,0,3
1707264,2017-07-26,4,79.1146599002503,0.0,20.875,10.0,61,0,30,7,3,0,3
1707274,2017-07-27,4,111.906264476103,6.0,19.5,10.0,61,0,30,7,4,0,3
1707284,2017-07-28,4,81.3318887692057,6.0,18.125,17.0,61,0,30,7,5,0,3
1707294,2017-07-29,4,67.3861469013822,5.0,19.625,11.0,61,0,30,7,6,0,3
1707304,2017-07-30,4,150.306407349588,5.0,24.0,11.0,61,0,30,7,7,0,3
